,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
213,11077.9,3518.54,1157.25,6.0,30.0,66.0,263.27,422.24,345.33,522.81,8.0,0.81,1979.0,0.66,1.68,83.4,1.03,3392.63,Others
215,527.37,61.35,99.7133,5.0,6.0,17.0,66.01,148.48,121.27,188.29,3.0,0.79,578.0,0.5,1.75,105.65,1.03,593.24,Others
217,1624.19,152.89,329.657,5.0,9.0,23.0,117.3,281.72,234.15,305.83,4.0,0.83,601.0,0.55,1.9,80.73,1.05,1437.08,Others
218,1924.3,214.95,523.344,7.0,13.0,33.0,129.94,213.89,134.41,203.84,5.0,0.86,740.0,0.46,1.82,66.38,1.02,1537.93,Others
219,352.79,53.07,523.344,2.0,4.0,10.0,52.21,130.21,74.23,107.46,3.0,0.85,116.0,0.33,1.67,102.52,1.06726,252.41,Others
220,3699.41,602.01,459.793,9.0,18.0,45.0,217.51,352.48,393.2,415.93,4.0,0.88,1197.0,0.55,1.52,84.9,1.0352,2425.5,Others
224,21713.1,5975.69,946.3439999999999,13.0,54.0,121.0,284.79,369.26,298.2,380.22,7.0,0.87,5257.0,0.33,1.76,64.96,1.02,7018.49,Others
225,10071.7,3210.68,732.433,7.0,24.0,55.0,191.73,339.57,214.16,306.48,9.0,0.82,2202.0,0.48,1.64,82.49,1.03,2698.35,pyramidal_neocortex
227,1327.05,119.43,311.007,6.0,13.0,32.0,113.03,165.0,140.23,224.48,6.0,0.8,606.0,0.69,2.0,92.85,1.03,1173.36,Others
228,165.97,14.16,98.9508,7.0,3.0,13.0,23.48,81.15,70.37,80.96,3.0,0.73,290.0,0.66,2.0,87.05,1.02,287.74,Others
229,1762.76,308.55,546.91,8.0,7.0,22.0,166.12,201.5,169.38,245.72,2.0,0.9,77.0,0.14,1.51,40.27,1.04,1221.68,Others
231,4363.3,1117.06,752.938,3.0,10.0,23.0,206.23,822.4,673.38,799.73,6.0,0.92,275.0,0.47,1.4,63.67,1.0152,1933.05,pyramidal_neocortex
235,12710.6,5975.58,820.515,6.0,16.0,38.0,199.06,597.55,386.51,452.46,8.0,0.86,1893.0,0.6,1.78,65.33,1.02,2309.19,pyramidal_neocortex
236,7756.77,2350.98,820.515,7.0,16.0,39.0,216.26,582.85,347.61,378.43,7.0,0.88,1910.0,0.45,1.65,71.51,1.03644,2453.67,pyramidal_neocortex
239,7434.6,2408.23,669.5880000000001,9.0,22.0,53.0,237.0,245.11,240.2,273.2,8.0,0.87,2023.0,0.44,1.6,83.96,1.02,2840.51,pyramidal_neocortex
240,4201.26,1156.35,669.5880000000001,5.0,7.0,19.0,282.83,460.04,352.76,394.9,3.0,0.87,1116.0,0.33,1.37,62.53,1.03303,1578.46,pyramidal_neocortex
242,8138.29,1609.33,348.832,9.0,26.0,61.0,263.16,967.94,589.28,680.2,6.0,0.89,2492.0,0.4,1.64,65.93,1.03454,3732.77,pyramidal_neocortex
246,8049.86,1574.21,1211.39,8.0,30.0,68.0,263.17,473.54,446.86,543.33,10.0,0.85,2914.0,0.49,1.61,68.11,1.02,3813.04,pyramidal_neocortex
247,12955.9,5248.54,614.618,5.0,23.0,51.0,192.65,586.81,468.6,555.07,8.0,0.87,1951.0,0.5,1.69,64.46,1.02,2864.41,pyramidal_neocortex
248,15279.6,5397.96,595.375,8.0,34.0,76.0,175.93,675.45,551.08,723.32,12.0,0.87,2805.0,0.43,1.74,69.21,1.02,3781.94,pyramidal_neocortex
249,13217.6,4609.81,595.375,6.0,26.0,58.0,196.24,611.31,556.5,716.16,13.0,0.87,2533.0,0.48,1.54,73.11,1.03145,3460.16,pyramidal_neocortex
251,10469.1,2579.39,322.278,8.0,25.0,58.0,228.98,775.02,639.9,781.55,8.0,0.88,2597.0,0.52,1.78,70.32,1.03111,3646.53,pyramidal_neocortex
253,18122.59,7155.4,729.525,7.0,31.0,69.0,448.69,928.91,660.57,852.81,11.0,0.88,3515.0,0.47,1.83,67.5,1.02,4480.45,pyramidal_neocortex
254,13367.4,3972.37,629.836,6.0,31.0,68.0,314.56,661.54,509.35,588.44,10.0,0.88,2988.0,0.68,1.79,87.34,1.03811,3915.95,pyramidal_neocortex
255,4299.29,1089.55,471.912,8.0,9.0,26.0,148.19,523.84,441.43,494.11,2.0,0.89,1239.0,0.22,1.66,72.82,1.02,1497.37,pyramidal_neocortex
256,6014.17,1328.04,471.912,6.0,13.0,32.0,204.31,638.66,555.93,629.22,4.0,0.88,1953.0,0.42,1.54,55.75,1.02922,2373.34,pyramidal_neocortex
257,16284.8,4251.68,588.235,7.0,52.0,111.0,346.24,588.9,422.34,558.77,14.0,0.89,4146.0,0.59,1.84,75.99,1.03253,5707.61,pyramidal_neocortex
258,2321.12,437.15,588.234,3.0,6.0,15.0,136.0,240.78,259.02,329.85,3.0,0.84,765.0,0.33,1.7,72.37,1.02,994.16,Others
262,4471.96,1243.63,551.946,5.0,7.0,19.0,217.6,311.88,244.88,274.32,4.0,0.85,1011.0,0.33,1.79,103.17,1.03851,1381.26,Others
263,4719.93,865.58,584.869,9.0,17.0,43.0,162.45,292.27,199.92,255.5,3.0,0.88,1693.0,0.43,1.8,66.19,1.02,2221.71,pyramidal_neocortex
264,8649.01,696.22,734.301,6.0,135.0,276.0,666.26,937.57,817.42,1452.98,25.0,0.8,4403.0,0.65,1.86,80.86,1.09,10239.5,Others
265,4886.85,368.4,667.92,7.0,105.0,217.0,500.3,512.1,426.21,902.92,19.0,0.81,2808.0,0.74,1.92,76.27,1.1,5897.94,pyramidal_neocortex
266,12476.0,1021.93,1239.48,7.0,95.0,197.0,421.84,726.07,571.06,1666.31,17.0,0.75,7177.0,0.5,1.77,73.8,1.1,14666.6,pyramidal_neocortex
267,20146.09,1274.69,558.846,7.0,314.0,635.0,1620.93,765.98,1348.14,1713.63,28.0,0.84,12189.0,0.75,1.98,81.08,1.08,26300.0,Others
268,18543.59,1180.92,491.565,6.0,285.0,576.0,578.06,531.97,487.75,810.02,24.0,0.82,11196.0,0.56,1.97,71.89,1.08,23405.8,Others
270,3282.08,487.91,1029.81,6.0,75.0,156.0,275.94,507.29,428.43,532.13,9.0,0.87,8401.0,0.39,1.62,89.47,1.03,6412.66,Others
271,17450.0,2070.32,1143.83,9.0,139.0,287.0,740.59,933.07,797.45,1487.21,19.0,0.7,8238.0,0.58,1.76,76.63,1.13,17302.7,pyramidal_neocortex
275,1411.22,120.04,534.038,4.0,27.0,58.0,112.95,156.86,104.64,151.65,8.0,0.74,857.0,0.52,1.78,77.47,1.14,1664.07,Others
280,897.02,77.88,386.39099999999996,3.0,14.0,31.0,78.39,155.43,95.73,117.54,5.0,0.87,396.0,0.52,1.49,54.32,1.05,1028.23,Others
282,12784.5,925.56,681.659,8.0,150.0,308.0,592.37,894.23,714.83,1369.12,22.0,0.78,8349.0,0.58,1.87,83.36,1.1,15746.7,pyramidal_neocortex
284,2690.76,384.66,846.0219999999999,6.0,25.0,56.0,137.92,164.42,175.69,236.99,8.0,0.79,1184.0,0.51,1.47,67.33,1.08,2430.58,Others
285,4329.08,423.86,433.795,5.0,48.0,101.0,404.34,591.79,534.54,797.14,17.0,0.8,2405.0,0.63,1.69,81.93,1.1,4879.97,pyramidal_neocortex
286,18040.8,1858.32,1315.36,9.0,145.0,299.0,558.14,838.83,688.58,1411.35,20.0,0.84,6352.0,0.54,1.81,78.36,1.06,18575.2,pyramidal_neocortex
288,3007.59,362.15,779.568,9.0,15.0,39.0,240.8,734.45,659.03,740.46,3.0,0.86,778.0,0.21,1.41,47.96,1.04,2678.56,pyramidal_neocortex
289,3845.89,307.41,621.4119999999999,7.0,46.0,99.0,179.05,457.02,343.75,628.38,11.0,0.85,1483.0,0.44,1.67,57.92,1.1,4445.66,pyramidal_neocortex
290,1105.69,73.98,465.54400000000004,5.0,14.0,33.0,133.75,233.93,174.19,191.17,5.0,0.85,429.0,0.51,1.71,63.18,1.1,1383.67,Others
291,10500.1,2122.59,1017.17,6.0,53.0,112.0,252.63,627.22,526.1,847.95,14.0,0.73,2052.0,0.48,1.49,66.05,1.12,5516.6,pyramidal_neocortex
293,4929.57,634.59,610.8969999999999,6.0,44.0,94.0,232.44,594.27,509.7,604.36,8.0,0.77,1793.0,0.45,1.41,72.51,1.1,4295.64,pyramidal_neocortex
294,3780.54,656.35,639.629,7.0,25.0,57.0,133.25,211.24,164.57,219.83,7.0,0.77,1147.0,0.44,1.33,80.88,1.1,2653.23,Others
295,27799.2,3860.63,1307.66,4.0,133.0,270.0,590.7,1309.04,1083.85,1496.47,16.0,0.85,4420.0,0.44,1.98,74.61,1.05,19980.09,Others
296,8921.36,840.67,562.765,7.0,101.0,209.0,544.62,486.84,486.34,696.5,17.0,0.85,3063.0,0.63,1.88,77.85,1.06,9416.09,Others
297,9195.87,682.59,582.736,7.0,117.0,241.0,398.65,725.93,594.29,974.17,17.0,0.87,2839.0,0.6,1.77,71.83,1.04,10898.8,stellate
298,5706.05,679.27,922.442,5.0,45.0,95.0,199.76,945.1,822.21,1019.09,9.0,0.84,1038.0,0.44,1.51,65.38,1.06,4896.71,pyramidal_neocortex
301,898.16,91.86,522.049,4.0,10.0,24.0,109.66,204.8,165.31,171.47,5.0,0.93,117.0,0.52,1.86,61.52,1.01647,780.04,Others
302,1372.24,104.11,451.589,4.0,14.0,32.0,193.1,388.18,305.29,323.93,6.0,0.95,212.0,0.56,1.49,56.78,1.02159,1601.14,Others
303,7009.5,915.66,650.332,8.0,41.0,90.0,214.31,777.81,667.41,938.42,9.0,0.86,937.0,0.5,1.48,69.53,1.05,5143.35,pyramidal_neocortex
305,2772.23,349.84,358.12300000000005,6.0,20.0,46.0,126.79,148.94,119.16,166.37,4.0,0.77,590.0,0.15,1.6,84.33,1.09,1902.48,Others
306,3102.75,391.87,488.88300000000004,4.0,39.0,82.0,134.63,142.16,114.37,181.08,5.0,0.81,822.0,0.38,1.52,79.67,1.08,2604.17,Others
307,2750.09,347.83,429.88599999999997,5.0,29.0,63.0,123.77,152.68,108.01,187.23,5.0,0.77,627.0,0.33,1.67,69.07,1.1,1991.93,Others
308,3394.05,509.33,581.438,5.0,21.0,47.0,145.36,194.97,132.27,223.66,7.0,0.82,522.0,0.44,1.57,69.49,1.06,2114.13,Others
309,681.27,61.57,363.907,3.0,5.0,13.0,149.88,173.3,122.31,144.15,2.0,0.89,128.0,0.4,1.47,71.89,1.03,679.47,Others
310,5660.37,767.19,571.419,7.0,30.0,67.0,226.32,557.56,607.51,650.08,12.0,0.83,1002.0,0.57,1.47,75.63,1.07,3556.41,pyramidal_neocortex
311,11094.5,1426.12,515.2959999999999,7.0,85.0,177.0,326.73,369.78,336.81,611.03,17.0,0.82,2543.0,0.6,1.76,70.41,1.08,8486.58,pyramidal_neocortex
313,5724.7,509.42,491.44,6.0,61.0,128.0,245.0,426.11,394.6,666.09,11.0,0.82,1819.0,0.5,1.84,71.85,1.07,6104.2,Others
314,3597.56,466.91,410.519,5.0,28.0,61.0,140.9,143.91,133.01,202.71,9.0,0.77,753.0,0.54,1.98,83.24,1.09,2348.87,Others
317,2341.54,212.07,401.273,4.0,40.0,84.0,188.1,207.89,148.62,251.61,6.0,0.88,656.0,0.5,1.57,72.43,1.05,2632.37,Others
318,15350.5,1686.49,839.449,11.0,86.0,183.0,947.01,1012.07,894.68,1468.41,11.0,0.8,3589.0,0.53,1.72,70.89,1.07,13873.3,pyramidal_neocortex
319,23564.1,2318.81,803.4960000000001,7.0,155.0,317.0,1428.43,886.67,1148.82,1869.39,20.0,0.84,6689.0,0.53,1.82,74.31,1.05,24411.3,pyramidal_neocortex
320,3281.37,405.61,408.21,6.0,24.0,54.0,145.93,225.26,151.47,204.23,4.0,0.88,522.0,0.4,1.8,65.03,1.03,2307.73,Others
321,3525.28,451.96,581.924,7.0,26.0,59.0,188.95,218.71,135.81,180.56,6.0,0.86,588.0,0.26,1.69,63.91,1.06,2467.19,Others
322,7476.32,1032.35,406.736,13.0,50.0,113.0,169.7,255.94,170.15,205.4,6.0,0.87,1110.0,0.33,1.74,64.43,1.05,5000.87,Others
323,15885.5,1582.38,744.7410000000001,8.0,105.0,218.0,973.0,840.57,929.91,1588.58,10.0,0.81,3970.0,0.5,1.77,70.84,1.06,15967.3,pyramidal_neocortex
326,2451.19,256.04,416.61800000000005,6.0,28.0,62.0,142.49,174.04,124.27,146.53,8.0,0.82,660.0,0.5,1.74,67.91,1.07,2268.16,Others
327,1140.46,112.69,447.81699999999995,3.0,14.0,31.0,150.03,205.12,136.77,172.41,5.0,0.83,286.0,0.4,1.71,64.44,1.09,1080.27,Others
328,2821.92,354.06,885.2689999999999,6.0,17.0,40.0,117.6,345.32,212.94,238.53,5.0,0.85,547.0,0.42,1.6,69.19,1.05,2070.9,Others
330,10924.2,956.91,620.128,6.0,94.0,194.0,920.06,594.82,597.79,1184.61,14.0,0.83,4404.0,0.51,1.74,76.5,1.06,12780.5,stellate
331,9263.79,632.22,594.649,4.0,100.0,204.0,610.36,673.63,586.44,921.18,14.0,0.82,4363.0,0.49,1.89,73.08,1.07,11628.2,stellate
332,3974.78,248.65,577.503,6.0,40.0,86.0,238.31,556.22,512.62,914.9,13.0,0.87,1225.0,0.56,1.86,71.2,1.05,5188.1,Others
333,1274.2,93.47,227.593,4.0,21.0,46.0,111.12,142.91,120.4,144.85,5.0,0.89,388.0,0.5,1.67,64.01,1.05,1560.79,Others
334,1481.59,100.95,359.077,3.0,18.0,39.0,162.53,218.62,163.53,177.77,6.0,0.88,420.0,0.38,1.62,74.17,1.07,1854.24,Others
335,5011.18,656.81,751.3919999999999,6.0,47.0,100.0,182.58,607.99,498.68,621.12,13.0,0.89,1151.0,0.43,1.61,69.14,1.05,4880.0,pyramidal_neocortex
336,4939.68,385.8,736.3639999999999,5.0,44.0,93.0,353.18,681.16,505.32,602.08,8.0,0.88,1285.0,0.37,1.86,74.78,1.04,6037.75,pyramidal_neocortex
338,18129.9,1602.44,808.2339999999999,8.0,287.0,582.0,360.85,898.03,580.77,821.34,19.0,0.87,6525.0,0.57,1.92,71.9,1.05,21815.4,Others
341,5189.64,472.07,741.066,9.0,58.0,125.0,233.46,764.38,596.59,711.48,9.0,0.87,1614.0,0.51,1.77,65.39,1.05,5760.47,pyramidal_neocortex
343,1920.64,155.82,964.932,4.0,13.0,30.0,217.61,487.42,371.99,387.91,4.0,0.86,631.0,0.43,1.5,52.15,1.05,2239.76,Others
344,2754.39,196.22,503.459,4.0,35.0,74.0,212.9,232.47,275.35,518.33,7.0,0.85,1242.0,0.57,1.77,69.49,1.06,3439.17,Others
347,8865.08,561.05,476.606,5.0,87.0,179.0,425.41,498.79,545.52,911.25,14.0,0.86,3455.0,0.51,1.95,69.06,1.05,11547.6,stellate
348,335.55,25.94,354.01599999999996,3.0,4.0,11.0,66.22,150.86,97.9,109.49,2.0,0.86,134.0,0.5,2.0,64.52,1.06,393.25,Others
350,6781.83,442.93,386.86400000000003,6.0,81.0,168.0,487.33,416.81,460.96,737.21,12.0,0.84,2606.0,0.55,1.91,72.5,1.06,8648.16,Others
351,3138.81,218.11,688.543,5.0,35.0,75.0,143.31,703.28,646.5,735.46,7.0,0.8,1346.0,0.5,1.73,70.73,1.1,3874.52,pyramidal_neocortex
352,9760.28,717.81,381.586,5.0,124.0,253.0,444.28,482.54,432.34,1150.99,16.0,0.84,5081.0,0.61,1.93,72.82,1.06,11700.5,Others
353,4633.03,477.22,529.08,7.0,41.0,89.0,245.26,957.82,649.99,701.04,7.0,0.83,1892.0,0.54,1.72,64.17,1.07,4874.55,Others
355,10146.79,1808.35,1216.34,9.0,91.0,191.0,338.46,629.79,513.39,776.21,13.0,0.74,3816.0,0.48,1.52,69.34,1.1,7962.75,pyramidal_neocortex
357,8346.18,618.68,453.702,6.0,109.0,224.0,530.01,452.52,459.06,879.05,13.0,0.82,5046.0,0.48,1.87,79.31,1.09,10111.79,Others
359,22336.9,1429.18,962.487,8.0,651.0,1310.0,488.75,614.65,401.79,906.39,42.0,0.84,14624.0,0.63,1.98,78.22,1.1,28170.8,Others
361,10478.9,693.33,500.82,4.0,157.0,318.0,667.54,508.76,651.41,1070.93,21.0,0.85,6052.0,0.69,1.95,80.67,1.08,13026.7,pyramidal_neocortex
362,16260.3,1210.98,671.02,9.0,204.0,417.0,486.59,743.09,646.35,1294.96,20.0,0.79,10852.0,0.57,1.81,79.24,1.11,19352.8,pyramidal_neocortex
363,6827.04,727.77,683.9,10.0,57.0,124.0,303.15,814.03,688.07,890.03,11.0,0.76,3446.0,0.46,1.52,65.71,1.12,6624.7,pyramidal_neocortex
364,6047.44,685.63,683.9010000000001,5.0,52.0,109.0,222.95,409.7,305.51,447.9,12.0,0.78,3134.0,0.45,1.33,73.21,1.09,6061.32,pyramidal_neocortex
365,3753.55,593.56,683.9010000000001,7.0,31.0,69.0,170.28,266.45,210.25,333.65,5.0,0.79,1607.0,0.51,1.24,68.3,1.08,3030.14,thalamocortical
366,9784.2,791.71,720.2289999999999,11.0,72.0,155.0,750.38,855.92,744.35,1512.43,12.0,0.78,4561.0,0.59,1.66,72.43,1.1,10931.8,pyramidal_neocortex
367,6224.34,803.69,720.2289999999999,8.0,49.0,106.0,132.34,398.18,304.39,351.19,9.0,0.78,2419.0,0.51,1.39,68.3,1.12,5324.62,thalamocortical
369,24079.1,1869.23,795.405,7.0,533.0,1073.0,390.08,580.77,549.43,639.14,19.0,0.84,13464.0,0.47,1.96,75.21,1.06,29349.4,Others
371,4069.84,278.96,728.3380000000001,8.0,54.0,116.0,366.74,281.21,339.88,692.5,12.0,0.75,2834.0,0.54,1.92,80.29,1.12,5097.6,Others
372,6911.54,463.64,444.223,3.0,60.0,123.0,310.67,694.74,534.96,843.18,11.0,0.82,4189.0,0.46,1.85,66.38,1.06,8842.9,Others
374,757.11,45.42,416.17,1.0,14.0,29.0,39.12,109.99,115.63,386.48,11.0,0.67,539.0,0.74,2.0,100.24,1.19,1004.15,Others
375,3791.82,314.75,416.16900000000004,6.0,45.0,96.0,169.26,505.43,352.22,795.51,9.0,0.8,1655.0,0.52,1.79,63.55,1.09,4170.74,Others
376,13440.4,4403.6,625.043,5.0,7.0,19.0,428.84,3043.34,2904.57,3227.86,3.0,0.73,841.0,0.42,1.55,76.48,1.14,4506.35,pyramidal_neocortex
378,6146.2,622.34,666.1439999999999,7.0,75.0,157.0,502.46,547.52,404.72,637.63,8.0,0.79,17899.0,0.48,1.7,88.38,1.04,8740.15,Others
379,15306.4,3315.77,1054.39,4.0,68.0,140.0,268.52,668.97,609.73,952.63,28.0,0.68,26308.0,0.54,1.36,80.08,1.05,7558.62,pyramidal_neocortex
381,9696.37,1503.88,1007.43,7.0,66.0,139.0,715.36,881.46,692.35,916.44,21.0,0.79,31115.0,0.59,1.58,85.83,1.02,11562.0,pyramidal_neocortex
383,9325.01,1886.02,1427.45,11.0,54.0,119.0,374.52,398.29,365.29,647.34,10.0,0.76,16364.0,0.41,1.4,86.34,1.04,7588.35,pyramidal_neocortex
386,3661.76,206.29,714.6460000000001,9.0,174.0,357.0,358.16,482.29,340.95,654.39,14.0,0.84,14394.0,0.62,1.98,89.61,1.05,7091.81,pyramidal_neocortex
387,11291.6,926.55,554.48,8.0,340.0,688.0,556.44,1061.82,773.13,1299.38,68.0,0.86,17446.0,0.77,1.95,86.64,1.05,12925.0,pyramidal_neocortex
388,3755.28,238.01,1907.04,9.0,101.0,211.0,608.11,600.27,633.32,798.59,13.0,0.8,16262.0,0.59,2.09,78.39,1.05,7172.94,Others
389,11517.6,875.04,1117.27,7.0,356.0,719.0,319.36,611.98,498.95,1254.08,53.0,0.79,20105.0,0.65,1.98,82.07,1.07,13180.6,Others
390,13512.9,1179.26,1666.82,8.0,386.0,780.0,346.89,737.38,652.02,1035.82,27.0,0.83,20814.0,0.72,2.05,89.24,1.06,14191.6,Others
391,14387.7,1135.83,1770.26,8.0,409.0,826.0,489.92,674.26,592.45,1211.28,45.0,0.81,26486.0,0.67,1.97,99.14,1.05,16412.3,Others
393,20834.7,3796.93,1258.65,9.0,62.0,133.0,641.72,1373.48,839.85,1194.79,15.0,0.76,28868.0,0.59,1.58,83.86,1.06,10593.5,pyramidal_neocortex
395,3410.52,600.28,670.04,4.0,16.0,36.0,158.38,407.73,256.52,336.21,4.0,0.72,5541.0,0.43,1.57,84.86,1.05,2321.57,Others
398,10775.0,1668.03,598.05,6.0,61.0,128.0,273.19,872.82,707.0,743.83,10.0,0.79,19773.0,0.51,1.88,91.03,1.04,6765.6,Others
399,20504.9,3760.56,1349.26,11.0,75.0,161.0,475.18,830.57,629.98,910.32,15.0,0.73,34989.0,0.56,1.79,79.51,1.05,10230.79,pyramidal_neocortex
400,13758.5,1675.81,599.53,8.0,76.0,160.0,520.7,559.35,558.43,793.46,11.0,0.72,25869.0,0.48,1.92,73.51,1.06,10219.6,Others
403,14963.3,1862.79,685.79,10.0,77.0,164.0,556.73,853.52,539.94,1011.76,8.0,0.79,32480.0,0.5,1.73,73.68,1.03,10796.0,Others
407,8128.48,1199.39,800.31,7.0,73.0,153.0,455.79,274.99,294.97,502.88,8.0,0.76,11647.0,0.53,2.12,81.65,1.04,5604.0,Others
408,3151.57,484.81,883.37,1.0,26.0,53.0,137.99,163.99,213.81,379.5,12.0,0.75,6239.0,0.58,1.76,83.56,1.05,1886.29,Others
410,13193.8,1577.26,720.34,9.0,50.0,109.0,371.32,571.49,520.24,965.35,12.0,0.69,24777.0,0.39,1.78,72.64,1.06,9750.29,Others
411,29270.7,3990.21,717.47,14.0,120.0,254.0,910.78,814.42,689.54,1538.26,20.0,0.74,55062.0,0.56,1.83,74.81,1.05,18052.9,Others
412,33767.19,5538.62,863.88,11.0,101.0,213.0,972.92,1014.02,1393.31,1809.81,11.0,0.75,40286.0,0.53,1.93,73.29,1.04,18353.59,Others
414,9751.64,1159.33,688.87,7.0,54.0,115.0,853.09,861.62,650.22,1354.07,14.0,0.78,28346.0,0.58,1.71,92.48,1.03,12483.4,Others
415,14267.7,1475.83,851.23,8.0,205.0,418.0,356.59,597.46,415.24,726.68,21.0,0.74,53964.0,0.55,1.81,87.21,1.06,17896.7,Others
418,5480.57,270.17,683.02,4.0,135.0,274.0,217.14,401.43,394.1,1143.61,20.0,0.71,42575.0,0.56,2.0,83.55,1.07,12807.0,Others
421,1690.8,391.56,952.15,1.0,5.0,11.0,89.48,189.99,222.41,400.09,4.0,0.66,2404.0,0.5,1.33,78.34,1.06,702.63,Others
422,23995.2,4252.63,1224.0,8.0,84.0,176.0,466.28,682.1,533.68,637.51,11.0,0.73,46944.0,0.44,1.47,72.91,1.04,13534.9,Others
424,17167.2,2722.48,681.84,9.0,64.0,137.0,662.24,739.46,544.73,885.68,7.0,0.75,28622.0,0.54,1.61,81.62,1.04,10007.6,Others
426,18664.59,2516.41,1055.93,10.0,62.0,134.0,629.83,996.87,733.09,1108.88,10.0,0.73,42749.0,0.48,1.43,83.47,1.06,14034.1,pyramidal_neocortex
427,2655.0,444.96,930.44,2.0,9.0,20.0,166.03,233.8,274.99,494.19,4.0,0.63,3648.0,0.21,1.74,96.76,1.07,1475.17,Others
428,11041.3,2021.34,1349.26,9.0,48.0,105.0,436.79,391.18,426.04,701.34,15.0,0.74,20829.0,0.55,1.74,73.2,1.06,5692.69,pyramidal_neocortex
429,9110.17,894.14,448.97,7.0,66.0,139.0,989.53,831.37,969.18,1365.51,12.0,0.76,27395.0,0.6,1.96,76.07,1.04,11225.4,pyramidal_neocortex
430,12700.5,1158.33,521.64,8.0,129.0,266.0,734.55,1013.49,952.42,1146.14,14.0,0.8,6986.0,0.5,1.75,73.82,1.09,13489.3,pyramidal_neocortex
434,11201.0,812.22,741.48,9.0,154.0,317.0,382.15,756.44,518.8,864.37,17.0,0.83,7028.0,0.6,1.87,76.84,1.07,13409.9,pyramidal_neocortex
436,13740.0,1306.92,937.46,6.0,181.0,368.0,448.55,561.45,386.64,775.41,16.0,0.8,9097.0,0.59,1.79,80.06,1.08,15942.0,pyramidal_neocortex
437,14173.0,1204.44,778.87,6.0,153.0,312.0,665.88,852.08,724.69,1317.92,19.0,0.76,9265.0,0.63,1.77,80.58,1.1,16887.3,pyramidal_neocortex
439,18903.3,1526.42,1398.14,7.0,353.0,713.0,839.33,759.1,724.33,1207.96,29.0,0.75,14893.0,0.64,1.92,84.74,1.12,22364.7,Others
440,4590.53,697.97,510.72,4.0,35.0,74.0,200.11,554.84,614.44,664.65,11.0,0.8,1705.0,0.46,1.5,76.38,1.08,3355.72,pyramidal_neocortex
448,8414.25,928.18,822.16,8.0,100.0,208.0,866.25,471.85,622.84,902.5,16.0,0.81,3715.0,0.52,1.77,78.34,1.11,8506.79,pyramidal_neocortex
454,11962.4,1000.19,568.98,7.0,123.0,253.0,663.12,730.31,608.96,959.84,18.0,0.8,7661.0,0.56,1.72,76.73,1.08,13886.7,pyramidal_neocortex
458,15095.8,1003.11,979.83,7.0,346.0,699.0,329.26,671.65,564.35,1040.35,33.0,0.81,10619.0,0.67,1.95,82.59,1.11,18692.9,Others
459,18961.8,2066.92,698.5139999999999,9.0,104.0,217.0,794.53,985.2,878.52,1514.27,11.0,0.74,50280.0,0.5,1.81,78.76,1.05,15989.4,Others
460,14384.9,1815.02,1129.44,9.0,86.0,181.0,236.76,895.99,711.19,1188.18,27.0,0.75,7297.0,0.55,1.51,75.34,1.08,14082.0,pyramidal_neocortex
461,10245.5,1202.04,1129.44,7.0,83.0,173.0,279.9,761.7,650.39,850.32,28.0,0.76,5681.0,0.55,1.41,74.73,1.08,9700.91,pyramidal_neocortex
462,7376.05,601.61,1129.44,5.0,49.0,103.0,444.66,712.25,579.34,1068.23,9.0,0.8,4574.0,0.53,1.6,72.77,1.05,8541.51,pyramidal_neocortex
463,57106.9,17994.2,1277.84,5.0,168.0,341.0,821.67,652.81,891.86,1795.38,42.0,0.89,2347.0,0.64,1.76,87.73,1.04,17800.4,Others
465,11238.2,1238.82,695.669,10.0,102.0,214.0,454.23,321.22,429.64,994.39,11.0,0.83,2734.0,0.5,1.9,71.78,1.06,10014.1,Others
466,11683.6,814.17,420.069,4.0,122.0,248.0,711.9,504.6,491.67,1258.56,15.0,0.85,3697.0,0.59,1.94,72.67,1.06,14515.4,Others
467,14697.1,1237.76,827.414,8.0,92.0,192.0,1273.08,1012.23,1204.39,1908.28,15.0,0.81,4927.0,0.54,1.91,75.02,1.08,15874.0,Others
468,5370.7,391.0,412.792,6.0,59.0,124.0,326.49,743.39,599.83,777.68,10.0,0.75,3382.0,0.61,1.85,80.38,1.09,6566.76,pyramidal_neocortex
469,4796.07,853.79,1126.35,4.0,23.0,50.0,241.57,646.79,577.31,630.98,10.0,0.86,1187.0,0.49,1.5,64.48,1.05,2801.99,pyramidal_neocortex
470,16958.9,1474.9,767.698,8.0,140.0,288.0,371.38,608.36,596.26,2134.69,18.0,0.85,4164.0,0.59,1.88,81.06,1.07,18318.4,pyramidal_neocortex
472,20463.59,2182.14,793.367,8.0,121.0,250.0,988.12,1028.63,806.51,2172.63,15.0,0.85,4167.0,0.53,1.84,65.97,1.06,20813.8,pyramidal_neocortex
473,2986.61,341.75,716.2,5.0,34.0,73.0,260.9,489.77,424.78,482.58,16.0,0.87,523.0,0.51,1.6,70.54,1.1,2533.75,pyramidal_neocortex
475,6652.23,1075.29,507.17,3.0,68.0,139.0,474.45,246.44,438.76,712.83,12.0,0.72,17476.0,0.49,1.66,88.91,1.07,6944.15,Others
477,28341.7,3099.45,760.36,10.0,349.0,708.0,483.16,539.35,605.1,1116.93,22.0,0.72,65397.0,0.58,1.95,78.89,1.07,23309.4,Others
478,10439.2,743.71,814.37,8.0,176.0,360.0,697.72,625.84,619.8,1084.83,18.0,0.77,41893.0,0.53,1.82,86.25,1.06,18677.09,Others
